county_id,county_state_name,county_name,population,emissions_mtons_CO2e,emissions_per_person_mtons_CO2e
39029,"Columbiana County, OH",Columbiana County,105230,288132,2.7381165066996105
1049,"DeKalb County, AL",DeKalb County,70937,194179,2.737344404189633
48007,"Aransas County, TX",Aransas County,24729,67687,2.737150713736908
24023,"Garrett County, MD",Garrett County,29677,81224,2.7369343262459145
39063,"Hancock County, OH",Hancock County,75672,207106,2.736890791838461
20183,"Smith County, KS",Smith County,3701,10129,2.7368278843555798
28091,"Marion County, MS",Marion County,25810,70628,2.736458736923673
13103,"Effingham County, GA",Effingham County,55852,152789,2.7356048127193295
13111,"Fannin County, GA",Fannin County,24017,65688,2.7350626639463713
1101,"Montgomery County, AL",Montgomery County,227392,621898,2.7349159161272163
19071,"Fremont County, IA",Fremont County,7019,19195,2.73472004559054
28031,"Covington County, MS",Covington County,19503,53320,2.733938368456135
28001,"Adams County, MS",Adams County,31747,86708,2.7312186978297164
48393,"Roberts County, TX",Roberts County,939,2564,2.730564430244941
19025,"Calhoun County, IA",Calhoun County,9876,26949,2.7287363304981773
12131,"Walton County, FL",Walton County,61528,167845,2.7279450006501107
5007,"Benton County, AR",Benton County,245231,668807,2.7272530797492975
55125,"Vilas County, WI",Vilas County,21373,58283,2.726945211247836
13319,"Wilkinson County, GA",Wilkinson County,9312,25389,2.7264819587628866
46021,"Campbell County, SD",Campbell County,1553,4234,2.7263361236316808
21163,"Meade County, KY",Meade County,28751,78373,2.725922576606031
17143,"Peoria County, IL",Peoria County,186818,509181,2.7255457182926697
1041,"Crenshaw County, AL",Crenshaw County,13896,37860,2.724525043177893
31179,"Wayne County, NE",Wayne County,9414,25639,2.723496919481623
48379,"Rains County, TX",Rains County,11087,30194,2.723369712275638
19153,"Polk County, IA",Polk County,459159,1250068,2.7225166010031385
39069,"Henry County, OH",Henry County,27890,75912,2.7218357834349227
48443,"Terrell County, TX",Terrell County,778,2117,2.7210796915167097
1129,"Washington County, AL",Washington County,16909,45983,2.719439351824472
54069,"Ohio County, WV",Ohio County,43257,117539,2.7172249578102967
1119,"Sumter County, AL",Sumter County,13285,36079,2.715769665035755
21205,"Rowan County, KY",Rowan County,24302,65983,2.7151263270512715
40143,"Tulsa County, OK",Tulsa County,629823,1709852,2.714813526975039
28111,"Perry County, MS",Perry County,12174,33038,2.713816329883358
13017,"Ben Hill County, GA",Ben Hill County,17405,47218,2.712898592358518
21165,"Menifee County, KY",Menifee County,6345,17213,2.71284475965327
17009,"Brown County, IL",Brown County,6836,18543,2.71255119953189
40107,"Okfuskee County, OK",Okfuskee County,12212,33124,2.7124140189977073
21057,"Cumberland County, KY",Cumberland County,6780,18381,2.711061946902655
18041,"Fayette County, IN",Fayette County,23608,63986,2.710352422907489
1097,"Mobile County, AL",Mobile County,414291,1122726,2.7099937000803784
48019,"Bandera County, TX",Bandera County,21015,56945,2.709731144420652
20019,"Chautauqua County, KS",Chautauqua County,3470,9402,2.709510086455331
39171,"Williams County, OH",Williams County,37270,100953,2.708693319023343
20109,"Logan County, KS",Logan County,2800,7584,2.7085714285714286
39111,"Monroe County, OH",Monroe County,14442,39098,2.7072427641600885
51790,"Staunton city, VA",Staunton city,24234,65595,2.7067343401832136
12113,"Santa Rosa County, FL",Santa Rosa County,163903,443524,2.706015143102933
18027,"Daviess County, IN",Daviess County,32583,88162,2.7057668109136666
20147,"Phillips County, KS",Phillips County,5484,14826,2.7035010940919038
8053,"Hinsdale County, CO",Hinsdale County,856,2314,2.703271028037383
18067,"Howard County, IN",Howard County,82728,223636,2.70326854269413
21037,"Campbell County, KY",Campbell County,91456,247165,2.7025564205738277
48183,"Gregg County, TX",Gregg County,123283,333162,2.702416391554391
19099,"Jasper County, IA",Jasper County,36715,99190,2.701620591039085
20111,"Lyon County, KS",Lyon County,33401,90228,2.7013562468189574
18037,"Dubois County, IN",Dubois County,42345,114385,2.70126343133782
13277,"Tift County, GA",Tift County,40691,109903,2.700916664618712
18107,"Montgomery County, IN",Montgomery County,38108,102911,2.7005090794583815
20171,"Scott County, KS",Scott County,4958,13387,2.700080677692618
27083,"Lyon County, MN",Lyon County,25670,69310,2.700038955979743
8093,"Park County, CO",Park County,16440,44370,2.698905109489051
8091,"Ouray County, CO",Ouray County,4651,12550,2.698344442055472
8095,"Phillips County, CO",Phillips County,4347,11728,2.697952610996089
39127,"Perry County, OH",Perry County,35947,96939,2.696720171363396
31157,"Scotts Bluff County, NE",Scotts Bluff County,36599,98663,2.695784037815241
27101,"Murray County, MN",Murray County,8463,22805,2.694670920477372
30109,"Wibaux County, MT",Wibaux County,1143,3080,2.694663167104112
20101,"Lane County, KS",Lane County,1687,4545,2.6941315945465325
37039,"Cherokee County, NC",Cherokee County,27226,73347,2.6940057298170865
39109,"Miami County, OH",Miami County,103864,279810,2.694003697142417
31053,"Dodge County, NE",Dodge County,36679,98807,2.6938302570953407
13143,"Haralson County, GA",Haralson County,28667,77192,2.692712875431681
48065,"Carson County, TX",Carson County,6027,16218,2.6908909905425586
13015,"Bartow County, GA",Bartow County,101942,274288,2.690628004159228
13285,"Troup County, GA",Troup County,69314,186386,2.689009435323311
20009,"Barton County, KS",Barton County,27214,73133,2.687330050709194
1073,"Jefferson County, AL",Jefferson County,659096,1769513,2.6847576073895154
19067,"Floyd County, IA",Floyd County,16004,42956,2.6840789802549363
13011,"Banks County, GA",Banks County,18336,49187,2.6825370855148343
28073,"Lamar County, MS",Lamar County,59623,159930,2.682354125085957
28029,"Copiah County, MS",Copiah County,28780,77165,2.6812022237665043
13119,"Franklin County, GA",Franklin County,22188,59477,2.680593113394628
42023,"Cameron County, PA",Cameron County,4807,12882,2.6798418972332017
40115,"Ottawa County, OK",Ottawa County,32022,85792,2.6791580788208105
28021,"Claiborne County, MS",Claiborne County,9209,24669,2.6787924856119014
20193,"Thomas County, KS",Thomas County,7909,21178,2.677708939183209
48387,"Red River County, TX",Red River County,12455,33348,2.6774789241268566
22023,"Cameron Parish, LA",Cameron Parish,6739,18043,2.6774002077459564
56043,"Washakie County, WY",Washakie County,8351,22332,2.6741707579930547
55045,"Green County, WI",Green County,37050,99078,2.67417004048583
13251,"Screven County, GA",Screven County,14114,37735,2.6735865098483775
20025,"Clark County, KS",Clark County,2131,5697,2.673392773345847
19101,"Jefferson County, IA",Jefferson County,17662,47197,2.6722341750651117
37075,"Graham County, NC",Graham County,8651,23107,2.6710206912495664
13055,"Chattooga County, GA",Chattooga County,25046,66887,2.6705661582687856
19123,"Mahaska County, IA",Mahaska County,22324,59617,2.6705339544884428
21067,"Fayette County, KY",Fayette County,311529,831756,2.6699151603863527
19069,"Franklin County, IA",Franklin County,10393,27738,2.6689117675358416
20079,"Harvey County, KS",Harvey County,34814,92903,2.668552881024875
21185,"Oldham County, KY",Oldham County,63876,170434,2.6682008892228692
18173,"Warrick County, IN",Warrick County,61427,163770,2.6660914581535806
13231,"Pike County, GA",Pike County,17843,47568,2.6659194081712716
13303,"Washington County, GA",Washington County,20680,55126,2.665667311411992
55001,"Adams County, WI",Adams County,20294,54095,2.66556617719523
13005,"Bacon County, GA",Bacon County,11251,29975,2.664207625988801
48499,"Wood County, TX",Wood County,43198,115080,2.664012222788092
48497,"Wise County, TX",Wise County,62089,165378,2.663563594195429
20123,"Mitchell County, KS",Mitchell County,6299,16777,2.6634386410541357
48503,"Young County, TX",Young County,18275,48650,2.662106703146375
27173,"Yellow Medicine County, MN",Yellow Medicine County,10038,26719,2.661785216178522
37173,"Swain County, NC",Swain County,14234,37886,2.661655191794295
48153,"Floyd County, TX",Floyd County,6088,16204,2.661629434954008
47185,"White County, TN",White County,26373,70175,2.6608652788837066
27011,"Big Stone County, MN",Big Stone County,5098,13565,2.6608473911337778
13305,"Wayne County, GA",Wayne County,30006,79764,2.658268346330734
20141,"Osborne County, KS",Osborne County,3746,9952,2.656700480512547
13293,"Upson County, GA",Upson County,26394,70116,2.6565128438281427
48097,"Cooke County, TX",Cooke County,38878,103271,2.6562837594526467
48151,"Fisher County, TX",Fisher County,3847,10214,2.655055887704705
48391,"Refugio County, TX",Refugio County,7315,19413,2.653861927546138
39167,"Washington County, OH",Washington County,61154,162276,2.6535631356902245
39119,"Muskingum County, OH",Muskingum County,85991,228178,2.653510251072787
28153,"Wayne County, MS",Wayne County,20517,54436,2.653214407564459
13311,"White County, GA",White County,28140,74645,2.652629708599858
1003,"Baldwin County, AL",Baldwin County,199510,528947,2.651230514761165
13039,"Camden County, GA",Camden County,52092,138046,2.6500422329724334
27055,"Houston County, MN",Houston County,18791,49796,2.6499920174551646
17109,"McDonough County, IL",McDonough County,31727,84054,2.649289248904718
1087,"Macon County, AL",Macon County,19684,52123,2.6479882137776873
48033,"Borden County, TX",Borden County,698,1847,2.646131805157593
18035,"Delaware County, IN",Delaware County,116463,307866,2.6434661652198552
51775,"Salem city, VA",Salem city,25290,66850,2.6433372874654015
40031,"Comanche County, OK",Comanche County,124583,329237,2.64271208752398
19137,"Montgomery County, IA",Montgomery County,10380,27423,2.641907514450867
19149,"Plymouth County, IA",Plymouth County,24972,65936,2.640397244914304
48327,"Menard County, TX",Menard County,2163,5711,2.6403143781784557
19047,"Crawford County, IA",Crawford County,17147,45245,2.638653991951945
12089,"Nassau County, FL",Nassau County,77187,203641,2.638281057691062
20005,"Atchison County, KS",Atchison County,16557,43678,2.638038291961104
19107,"Keokuk County, IA",Keokuk County,10234,26988,2.637092046120774
48173,"Glasscock County, TX",Glasscock County,1253,3304,2.636871508379888
48089,"Colorado County, TX",Colorado County,20792,54785,2.6349076567910736
13197,"Marion County, GA",Marion County,8646,22781,2.6348600508905853
55111,"Sauk County, WI",Sauk County,63317,166610,2.631362825149644
8087,"Morgan County, CO",Morgan County,28288,74430,2.6311510180995477
48035,"Bosque County, TX",Bosque County,17953,47237,2.631147997549156
20155,"Reno County, KS",Reno County,63803,167868,2.6310361581743806
42059,"Greene County, PA",Greene County,37669,99105,2.630943215906979
55047,"Green Lake County, WI",Green Lake County,18881,49658,2.6300513743975427
46027,"Clay County, SD",Clay County,14029,36886,2.629267944971131
39017,"Butler County, OH",Butler County,373638,981464,2.6267777902675853
17099,"LaSalle County, IL",LaSalle County,111935,293711,2.623942466610086
48303,"Lubbock County, TX",Lubbock County,294682,772796,2.622474396128708
21081,"Grant County, KY",Grant County,24705,64788,2.6224650880388585
48417,"Shackelford County, TX",Shackelford County,3323,8713,2.622028287691845
12061,"Indian River County, FL",Indian River County,145342,380970,2.621196901102228
28027,"Coahoma County, MS",Coahoma County,24804,65008,2.6208676019996773
35041,"Roosevelt County, NM",Roosevelt County,19618,51411,2.620603527372821
39033,"Crawford County, OH",Crawford County,42485,111235,2.618218194656938
5133,"Sevier County, AR",Sevier County,17193,45014,2.6181585528994358
31049,"Deuel County, NE",Deuel County,1932,5057,2.617494824016563
18049,"Fulton County, IN",Fulton County,20412,53424,2.617283950617284
13289,"Twiggs County, GA",Twiggs County,8363,21887,2.6171230419705847
39059,"Guernsey County, OH",Guernsey County,39478,103308,2.6168498910785756
5015,"Carroll County, AR",Carroll County,27690,72454,2.616612495485735
55039,"Fond du Lac County, WI",Fond du Lac County,101968,266776,2.616271771536168
48481,"Wharton County, TX",Wharton County,41377,108159,2.613988447688329
48397,"Rockwall County, TX",Rockwall County,88010,229989,2.6132144074536985
26027,"Cass County, MI",Cass County,51795,135321,2.612626701419056
8111,"San Juan County, CO",San Juan County,552,1442,2.61231884057971
21197,"Powell County, KY",Powell County,12387,32354,2.611931864051021
39057,"Greene County, OH",Greene County,164325,429191,2.611842385516507
46061,"Hanson County, SD",Hanson County,3390,8854,2.6117994100294983
18097,"Marion County, IN",Marion County,932142,2434225,2.6114315200902865
20159,"Rice County, KS",Rice County,9949,25972,2.610513619459242
55137,"Waushara County, WI",Waushara County,24238,63253,2.609662513408697
20029,"Cloud County, KS",Cloud County,9302,24271,2.6092238228337994
8063,"Kit Carson County, CO",Kit Carson County,8174,21317,2.607903107413751
20119,"Meade County, KS",Meade County,4310,11235,2.6067285382830625
18081,"Johnson County, IN",Johnson County,147567,384644,2.606571930038559
19147,"Palo Alto County, IA",Palo Alto County,9155,23863,2.606553795740033
20173,"Sedgwick County, KS",Sedgwick County,508221,1324344,2.6058427337713317
19063,"Emmet County, IA",Emmet County,9820,25560,2.6028513238289204
20163,"Rooks County, KS",Rooks County,5160,13425,2.6017441860465116
51680,"Lynchburg city, VA",Lynchburg city,78755,204801,2.6004825090470445
20157,"Republic County, KS",Republic County,4768,12398,2.600251677852349
55105,"Rock County, WI",Rock County,160986,418552,2.5999279440448237
12053,"Hernando County, FL",Hernando County,176797,459568,2.59941062348343
19117,"Lucas County, IA",Lucas County,8700,22612,2.599080459770115
31097,"Johnson County, NE",Johnson County,5167,13428,2.5988000774143605
38101,"Ward County, ND",Ward County,68954,179172,2.598427937465557
12087,"Monroe County, FL",Monroe County,77150,200416,2.597744653272845
48431,"Sterling County, TX",Sterling County,1233,3203,2.597729115977291
19197,"Wright County, IA",Wright County,12891,33471,2.5964626483593203
19109,"Kossuth County, IA",Kossuth County,15226,39530,2.5962169972415605
38041,"Hettinger County, ND",Hettinger County,2639,6851,2.5960591133004924
40017,"Canadian County, OK",Canadian County,129571,336145,2.594291932608377
1109,"Pike County, AL",Pike County,33277,86312,2.5937434263906
13227,"Pickens County, GA",Pickens County,29992,77787,2.593591624433182
19027,"Carroll County, IA",Carroll County,20555,53311,2.5935782048163465
13031,"Bulloch County, GA",Bulloch County,73141,189684,2.5934017855922122
19095,"Iowa County, IA",Iowa County,16326,42327,2.5926130099228226
21047,"Christian County, KY",Christian County,73936,191687,2.592607119671067
48091,"Comal County, TX",Comal County,124234,322052,2.5923016243540418
51115,"Mathews County, VA",Mathews County,8848,22933,2.591885171790235
46005,"Beadle County, SD",Beadle County,18155,47034,2.5906912696226936
8019,"Clear Creek County, CO",Clear Creek County,9238,23922,2.5895215414591903
27085,"McLeod County, MN",McLeod County,35926,93016,2.5890998162890386
1125,"Tuscaloosa County, AL",Tuscaloosa County,202471,524197,2.5889979305678343
21111,"Jefferson County, KY",Jefferson County,759724,1965489,2.587109265996599
